,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition
13035,300000.0,3,1.0,1260,5000,1.0,4
13036,413000.0,3,1.75,2280,139392,1.0,3
13037,435000.0,3,2.25,1740,8491,1.0,3
13038,500000.0,4,2.75,2630,15000,1.0,4
13039,402000.0,4,1.75,2430,5481,1.0,3
13040,777700.0,3,2.5,2260,251460,1.5,3
13041,580000.0,2,1.5,1220,5000,1.0,4
13042,570000.0,3,1.75,2580,40392,1.0,3
13043,174950.0,2,1.0,730,6000,1.0,3
13044,300000.0,2,1.0,760,3001,1.0,3
13045,435000.0,3,1.5,1740,6988,1.0,3
13046,840000.0,4,2.5,3420,8405,2.0,3
13047,469000.0,5,2.5,2240,7543,1.0,3
13048,870000.0,4,1.75,1920,3600,2.0,4
13049,532000.0,4,1.75,2020,7029,1.0,4
13050,455000.0,4,1.5,1880,11400,1.0,3
13051,201000.0,3,1.0,1010,25277,1.0,5
13052,649000.0,5,3.25,3990,13087,2.0,3
13053,445500.0,2,1.75,1390,6670,1.0,3
13054,475000.0,3,2.0,1230,11502,1.0,4
13055,590000.0,4,2.5,2940,29013,2.0,3
13056,565000.0,4,1.5,2190,8296,2.0,3
13057,110000.0,1,1.0,640,10280,1.0,2
13058,375000.0,3,2.5,1670,7740,1.0,3
13059,255000.0,3,1.5,1240,8528,1.0,4
13060,315000.0,5,1.75,1850,14800,1.5,3
13061,496600.0,4,2.25,2020,8400,1.0,4
13062,380000.0,3,1.0,1020,4800,1.0,3
13063,338950.0,3,1.75,1610,22496,1.0,4
13064,542500.0,5,3.5,2730,42500,1.0,3
13065,739000.0,5,2.5,2840,5000,1.0,4
13066,549000.0,4,1.75,1290,3060,2.0,4
13067,252000.0,3,2.25,1670,7881,1.0,4
13068,1698890.0,4,4.5,3860,15246,2.0,3
13069,735000.0,4,1.75,2460,5100,1.5,5
13070,270000.0,4,2.5,1660,8063,1.0,4
13071,2250000.0,3,2.5,3420,8700,1.0,3
13072,155000.0,2,1.0,1010,43056,1.5,3
13073,469000.0,4,2.5,2240,5624,1.0,3
13074,305000.0,4,2.25,2340,5250,2.0,5
13075,675000.0,3,1.75,1920,4500,1.0,5
13076,931000.0,3,2.5,2460,6600,1.5,4
13077,385000.0,3,1.0,1470,11398,1.0,3
13078,815000.0,3,2.5,3400,12442,2.0,3
13079,531000.0,3,2.25,1910,8390,1.0,3
13080,386500.0,4,1.0,1400,3600,1.0,4
13081,475580.0,3,1.75,1520,11085,1.0,3
13082,358000.0,2,1.0,930,5077,1.0,3
13083,677500.0,5,1.0,2340,4730,2.0,3
13084,868500.0,3,2.5,2920,3942,3.0,3
13085,599380.0,3,1.75,1270,7350,1.0,4
13086,712000.0,4,2.25,2450,11960,1.0,3
13087,350000.0,5,1.75,1380,7620,1.0,3
13088,875000.0,4,2.0,2520,6000,1.0,3
13089,365000.0,3,2.25,2290,7350,2.0,3
13090,452000.0,4,2.0,1660,6150,1.0,3
13091,915000.0,3,2.75,2800,9750,1.0,5
13092,482500.0,3,2.5,1690,3068,2.0,3
13093,425000.0,3,1.0,1180,7200,1.5,4
13094,460000.0,2,1.75,1390,4160,1.0,5
13095,666570.0,4,2.0,2320,7400,1.5,5
13096,390000.0,3,2.25,2270,32112,1.0,4
13097,650000.0,4,1.75,2640,8215,1.0,4
13098,305000.0,3,2.0,1680,8487,1.0,3
13099,250000.0,3,1.0,990,8100,1.0,3
13100,438800.0,4,2.5,2770,4432,2.0,3
13101,290000.0,2,1.0,950,5650,1.0,5
13102,324950.0,4,2.0,2160,4800,2.0,4
13103,453000.0,3,2.5,1650,1838,2.0,4
13104,556000.0,3,1.0,1800,4005,1.5,4
13105,315000.0,3,2.0,1660,11135,1.0,3
13106,445830.0,3,2.5,1870,5449,2.0,3
13107,1260000.0,3,3.5,3220,3960,2.0,3
13108,287200.0,3,3.0,1850,19966,1.0,4
13109,525000.0,4,1.5,1580,6360,1.5,3
13110,1135000.0,4,4.25,4590,17621,2.0,3
13111,381000.0,3,1.75,2700,18246,1.0,4
13112,360000.0,3,1.75,1020,7020,1.5,4
13113,619000.0,5,3.5,2950,2932,3.0,3
13114,535000.0,2,1.75,1780,224769,1.0,4
13115,402000.0,2,1.0,710,5100,1.0,5
13116,600000.0,4,3.5,4300,70407,2.0,3
13117,549950.0,3,2.5,2080,8690,1.0,3
13118,300000.0,4,2.0,2360,7440,1.0,3
13119,360000.0,6,2.0,2210,9870,2.0,4
13120,419000.0,7,3.25,4340,8521,2.0,3
13121,510000.0,3,3.0,1320,1012,3.0,3
13122,319950.0,3,2.5,1980,9907,2.0,3
13123,1180000.0,5,5.0,3960,94089,2.0,3
13124,381000.0,4,2.5,2130,6003,2.0,3
13125,256900.0,3,2.5,1720,3951,2.0,3
13126,346000.0,5,1.0,1790,30456,1.0,4
13127,465000.0,2,2.25,1390,1222,3.0,3
13128,545000.0,3,2.0,1900,9975,1.0,3
13129,516000.0,2,1.75,1640,3090,1.0,4
13130,550000.0,4,2.5,2700,5100,1.0,4
13131,339950.0,4,2.25,2200,7150,2.0,4
13132,417000.0,3,1.0,1310,8514,1.0,4
13133,906000.0,4,2.5,2480,5000,1.0,3
13134,980000.0,4,2.25,3010,9800,2.0,4
13135,555000.0,4,2.5,2450,5079,2.0,3
13136,468000.0,2,1.75,1250,7029,1.0,4
13137,378000.0,3,1.75,2610,117176,1.0,3
13138,430000.0,4,2.5,2010,16020,1.5,5
13139,730100.0,4,2.5,3120,14300,2.0,3
13140,219000.0,4,1.5,1370,7944,1.5,3
13141,570000.0,3,2.5,2420,11953,1.0,3
13142,262500.0,4,2.75,1500,7036,1.0,3
13143,525000.0,5,2.5,2630,9216,2.0,3
13144,520000.0,2,1.0,950,3880,1.0,4
13145,417400.0,3,3.0,2680,12285,1.0,4
13146,788000.0,4,3.25,3680,5759,2.0,3
13147,320000.0,3,1.0,1270,7400,1.0,4
13148,950000.0,6,1.0,2330,5000,1.5,4
13149,255000.0,3,1.0,960,8100,1.0,3
13150,260000.0,4,2.5,1990,6671,2.0,3
13151,394000.0,3,1.0,1450,7930,1.0,4
13152,575000.0,4,2.5,2280,27441,2.0,3
13153,1250000.0,4,2.25,1830,7200,2.0,3
13154,385000.0,3,2.25,1650,7800,1.0,3
13155,456000.0,5,2.75,2720,193406,1.0,4
13156,637000.0,4,2.5,1710,5000,1.0,3
13157,485000.0,5,1.5,1420,9900,1.0,3
13158,315275.0,3,1.75,1440,8040,1.0,3
13159,252500.0,2,1.5,1280,8710,1.0,3
13160,240000.0,2,1.0,1320,24319,1.0,3
13161,790000.0,4,2.5,2560,12760,1.0,4
13162,310000.0,3,1.0,1480,7830,1.0,3
13163,1250000.0,4,2.5,2960,20240,2.0,4
13164,425000.0,2,1.0,1160,5038,1.0,5
13165,548000.0,3,2.5,2110,4099,2.0,3
13166,379880.0,3,2.5,1650,14054,1.0,4
13167,530000.0,3,2.5,1950,9906,2.0,3
13168,695000.0,3,2.25,2600,220300,1.5,5
13169,435000.0,3,1.0,1270,4000,1.5,3
13170,540000.0,3,1.75,1300,62290,1.0,3
13171,425000.0,3,2.25,1790,10209,1.0,3
13172,490000.0,3,2.5,1930,7266,2.0,3
13173,220000.0,4,1.0,1200,6000,1.5,3
13174,540000.0,4,2.5,2050,3784,2.0,3
13175,670000.0,3,1.0,1710,6195,1.0,3
13176,667500.0,3,1.75,2130,20423,1.0,3
13177,585000.0,3,3.5,1700,2197,2.0,3
13178,225000.0,3,1.5,1390,12500,1.0,4
13179,375000.0,3,1.0,1230,9877,1.0,3
13180,335000.0,3,2.0,1490,8847,1.0,4
13181,680000.0,5,3.25,2440,15815,2.0,3
13182,600000.0,3,1.0,970,4800,1.0,3
13183,161000.0,4,2.0,1700,8043,1.0,3
13184,220000.0,4,2.0,1700,8043,1.0,3
13185,420000.0,3,1.75,1720,5000,1.5,3
13186,710000.0,3,1.0,1400,2250,1.5,3
13187,626000.0,4,2.5,2570,7221,1.0,4
13188,279500.0,3,1.5,1200,8040,1.0,4
13189,1610000.0,4,3.5,4390,11600,2.0,3
13190,325000.0,2,1.0,1080,5000,1.0,3
13191,380000.0,4,2.25,1860,7980,1.0,4
13192,470000.0,4,2.75,2150,9820,1.0,4
13193,363000.0,4,3.0,2250,12142,2.0,3
13194,245000.0,4,2.25,2050,7700,2.0,3
13195,525000.0,3,1.0,1010,3520,1.0,3
13196,1700000.0,5,3.5,5850,22885,2.0,4
13197,658500.0,4,2.25,1900,5000,1.0,3
13198,680000.0,2,1.0,1020,8442,1.0,4
13199,835000.0,4,2.0,3390,16025,2.0,4
13200,595000.0,4,2.5,1990,2175,2.0,3
13201,419000.0,4,2.5,3190,4980,2.0,3
13202,198900.0,2,1.0,1210,18700,1.0,4
13203,1085000.0,4,3.25,3740,12080,1.0,3
13204,500000.0,3,3.5,2150,4368,2.0,3
13205,575000.0,4,1.75,2440,8100,1.0,4
13206,324950.0,2,1.5,1230,1516,3.0,3
13207,259000.0,3,2.5,2740,7980,2.0,4
13208,551000.0,2,2.0,2260,9604,1.0,3
13209,488000.0,2,1.5,1000,5125,1.0,3
13210,635000.0,4,2.25,2350,46173,2.0,4
13211,395000.0,3,2.5,2300,8938,2.0,3
13212,370000.0,3,1.0,1440,8287,1.5,4
13213,675000.0,4,3.0,2780,5000,1.5,5
13214,402000.0,3,1.0,1200,6825,1.0,3
13215,825000.0,3,2.75,3040,24192,2.0,4
13216,579000.0,3,2.75,2660,223027,1.0,3
13217,455000.0,5,2.0,1510,3000,2.0,3
13218,265000.0,3,2.5,1780,6527,2.0,3
13219,713500.0,5,2.75,2920,9163,1.0,4
13220,240000.0,3,1.0,1550,12670,1.0,4
13221,570000.0,4,3.0,2710,217800,2.5,3
13222,243800.0,3,1.0,1140,27760,1.0,4
13223,543000.0,2,1.0,940,3864,1.0,4
13224,1010000.0,3,2.25,2160,7500,2.0,3
13225,625000.0,4,2.25,2470,17008,2.0,4
13226,459950.0,4,2.5,2800,6567,2.0,3
13227,370000.0,4,2.75,2420,39704,1.0,3
13228,150000.0,4,2.0,1460,7254,1.0,3
13229,683500.0,3,1.5,1820,5756,1.5,3
13230,499950.0,3,2.5,1520,2208,2.0,3
13231,255000.0,2,1.0,1320,9967,1.0,3
13232,279000.0,3,2.5,1920,7779,2.0,3
13233,910000.0,5,3.0,2640,5096,2.0,3
13234,699000.0,4,2.5,2650,7945,2.0,3
13235,1651000.0,4,3.25,3640,13530,1.0,3
13236,248000.0,3,1.0,1420,8800,1.0,4
13237,429000.0,3,1.0,1540,37950,1.0,4
13238,685000.0,4,1.0,1550,15239,1.5,3
13239,316000.0,2,1.0,730,5040,1.0,3
13240,410000.0,2,1.0,2020,7540,1.0,3
13241,299000.0,3,1.0,1200,15843,1.0,3
13242,559000.0,2,1.0,1240,6400,1.0,4
13243,575000.0,3,2.25,2680,100188,2.0,4
13244,602000.0,3,2.5,1640,3804,2.0,3
13245,492000.0,4,2.0,1640,5000,2.0,3
13246,293500.0,3,2.5,1610,5024,2.0,3
13247,481000.0,3,2.75,2290,14810,1.0,5
13248,311100.0,4,2.25,2130,8078,1.0,4
13249,375000.0,3,1.75,2140,13598,1.5,4
13250,1075000.0,3,3.0,4020,435600,1.5,3
13251,500000.0,5,2.5,2030,8400,1.0,3
13252,553000.0,3,1.0,1380,6250,1.0,4
13253,760000.0,3,2.0,1780,1750,1.0,3
13254,589500.0,4,1.5,1440,3200,1.0,4
13255,840000.0,5,2.75,2790,20824,1.0,3
13256,2546000.0,4,3.0,4190,8805,2.5,5
13257,1275000.0,3,2.5,3870,46609,2.0,3
13258,260000.0,3,2.5,1850,7875,1.0,3
13259,430000.0,3,2.25,1550,1469,3.0,3
13260,781000.0,3,2.5,1920,1896,3.0,3
13261,280000.0,2,1.0,790,13170,1.0,3
13262,392000.0,5,2.25,3740,32481,1.5,3
13263,466200.0,3,1.5,1340,8856,1.0,4
13264,641000.0,3,1.75,1620,3975,1.0,5
13265,350000.0,3,1.0,1680,8010,1.0,3
13266,450000.0,3,2.0,1610,4364,2.0,3
13267,1800000.0,4,3.5,4460,16953,1.0,3
13268,185000.0,3,1.5,1200,1848,2.0,3
13269,290000.0,2,1.0,1250,12507,1.0,5
13270,964000.0,3,2.5,3630,9475,2.0,3
13271,2000000.0,4,3.0,4260,18000,2.0,3
13272,545000.0,3,2.5,2180,15693,1.0,4
13273,609950.0,3,2.25,1760,10350,1.0,4
13274,605000.0,4,2.0,1820,7626,1.0,5
13275,550000.0,4,2.5,2120,9163,1.0,4
13276,905000.0,4,2.75,2730,4268,2.0,3
13277,384200.0,3,2.5,2430,7613,2.0,4
13278,370000.0,3,1.0,1170,1105,1.0,3
13279,717500.0,3,1.0,2090,4000,1.5,3
13280,1999000.0,4,3.25,3910,7500,2.0,4
13281,365500.0,2,1.0,1140,15624,1.0,4
13282,580000.0,2,1.5,1460,5700,1.5,3
13283,415000.0,4,1.5,2700,14760,1.5,5
13284,272000.0,2,1.0,670,6300,1.0,4
13285,600000.0,3,1.75,1880,6360,1.0,4
13286,744000.0,4,3.0,1980,5352,2.5,3
13287,830000.0,3,3.0,2080,10521,1.5,3
13288,322000.0,3,3.25,1380,1225,3.0,3
13289,270000.0,3,2.5,1808,19200,1.0,3
13290,272450.0,3,1.0,1350,7973,1.5,3
13291,605000.0,3,3.0,1760,2114,2.0,3
13292,510000.0,3,1.75,1950,8325,1.0,4
13293,1125000.0,4,3.5,3170,4000,2.0,3
13294,1688000.0,4,2.5,3000,7500,2.0,3
13295,162000.0,4,1.0,1460,16638,1.0,4
13296,337500.0,3,1.75,1350,5850,1.0,4
13297,312000.0,3,2.25,1470,7857,1.0,4
13298,740000.0,4,3.0,3350,199253,2.0,3
13299,700000.0,4,3.0,3350,199253,2.0,3
13300,328000.0,4,1.0,1360,8136,1.0,3
13301,241000.0,3,1.0,1020,7538,1.0,3
13302,265000.0,3,2.25,1840,6750,1.0,4
13303,246000.0,5,1.75,2030,10200,1.0,4
13304,271000.0,4,1.75,1490,9112,1.0,3
13305,270000.0,2,1.0,2060,8398,1.0,3
13306,395000.0,4,2.0,2240,7085,1.5,3
13307,340000.0,3,2.0,1460,5715,1.0,3
13308,340000.0,3,1.75,2140,13260,1.0,3
13309,335000.0,2,2.25,1420,1246,2.0,3
13310,435000.0,2,1.0,1060,3036,1.5,4
13311,527950.0,4,1.75,1760,3600,1.0,5
13312,600000.0,2,2.25,2320,18919,2.0,4
13313,667000.0,3,1.75,1770,3880,1.0,3
13314,1148000.0,10,5.25,4590,10920,1.0,3
13315,417000.0,3,2.5,2040,11211,2.0,3
13316,451000.0,4,1.75,1260,7250,1.0,3
13317,580000.0,2,1.0,1650,9780,1.0,3
13318,570000.0,4,2.25,2380,36446,2.0,4
13319,750000.0,5,3.25,2750,7500,2.0,3
13320,685000.0,3,2.5,2810,7700,2.0,3
13321,275000.0,3,2.0,1340,9764,1.0,3
13322,739888.0,3,2.5,2420,43177,2.0,4
13323,715000.0,2,2.5,2160,5581,1.0,3
13324,800000.0,4,2.0,2450,4400,1.0,3
13325,350000.0,3,1.5,1870,9000,1.0,3
13326,220000.0,3,1.0,1000,223462,1.0,4
13327,452500.0,3,2.5,2240,7791,2.0,3
13328,280000.0,4,2.5,2200,5893,2.0,3
13329,248000.0,1,1.0,790,12000,1.0,3
13330,305000.0,2,1.0,890,7200,1.0,3
13331,435010.0,3,1.0,1270,4000,1.0,3
13332,678100.0,3,1.75,1850,2860,1.5,5
13333,325000.0,3,2.25,1352,1694,3.0,3
13334,529950.0,3,2.0,1540,8400,1.0,3
13335,440000.0,3,1.75,1640,8529,1.0,5
13336,585000.0,3,1.0,1350,4800,1.5,3
13337,462608.0,3,2.5,2010,2778,2.0,3
13338,350500.0,3,1.75,2080,5200,1.0,3
13339,210000.0,3,1.0,1040,8125,1.0,3
13340,510000.0,3,2.5,1890,5929,2.0,3
13341,280000.0,3,2.25,1810,7630,1.0,4
13342,385000.0,3,1.75,1930,14389,1.0,3
13343,349000.0,3,1.0,1010,8184,1.0,4
13344,252000.0,3,2.25,1740,10836,1.0,3
13345,1100000.0,4,2.5,2910,8881,2.0,3
13346,375000.0,3,2.25,1330,8004,2.0,3
13347,336000.0,4,2.25,2210,11700,2.0,4
13348,732000.0,3,3.75,2670,6517,2.5,4
13349,200000.0,2,1.0,1000,6227,1.0,3
13350,681716.0,4,2.5,3150,7277,2.0,3
13351,235000.0,3,1.75,1520,12246,1.0,4
13352,257500.0,3,1.0,1690,13825,1.0,3
13353,315000.0,3,1.0,1070,9497,1.0,3
13354,299950.0,3,1.0,910,8000,1.0,4
13355,530000.0,4,2.25,2130,8640,1.0,3
13356,766500.0,2,1.75,2230,6930,1.0,4
13357,860000.0,4,2.5,3560,11119,1.0,3
13358,690000.0,3,2.5,2590,4961,2.0,3
13359,551000.0,4,1.75,2040,6348,1.0,3
13360,530000.0,3,2.75,2100,20150,1.0,4
13361,568000.0,3,1.0,1340,7260,1.5,3
13362,749950.0,3,2.5,2770,10773,2.0,3
13363,535000.0,3,2.5,2400,12546,1.0,3
13364,234300.0,3,1.0,1140,9779,1.0,3
13365,190000.0,2,1.0,930,11450,1.0,3
13366,525000.0,4,1.75,1820,6600,1.0,5
13367,610000.0,4,1.0,1390,3708,1.5,4
13368,520000.0,3,2.5,1480,1165,3.0,3
13369,375000.0,2,1.0,760,6000,1.0,3
13370,600000.0,3,1.75,1580,7416,1.0,3
13371,664000.0,4,2.5,1870,16200,1.0,5
13372,698000.0,2,1.0,1510,4080,1.0,3
13373,418000.0,3,2.0,1250,1306,3.0,3
13374,271675.0,3,1.75,2140,13068,1.0,4
13375,450000.0,3,1.0,1540,9028,1.0,4
13376,759000.0,3,2.25,2950,78843,1.5,3
13377,599950.0,6,3.0,2020,4129,1.0,3
13378,810000.0,4,2.75,2820,5000,1.5,3
13379,331292.0,3,1.75,1660,10000,1.0,3
13380,348000.0,3,1.75,1830,2417,1.0,3
13381,435000.0,2,1.0,720,5600,1.0,4
13382,530000.0,3,2.5,2160,9063,2.0,3
13383,227000.0,3,1.75,1510,9837,2.0,3
13384,285000.0,3,1.5,1870,42070,1.0,3
13385,740000.0,4,2.25,2860,26136,1.0,3
13386,246000.0,3,1.0,990,9145,1.5,4
13387,260000.0,3,1.0,1910,8710,1.0,3
13388,366000.0,3,2.0,1350,10200,1.0,3
13389,594950.0,4,3.25,2557,9480,2.0,3
13390,608000.0,3,2.75,2610,5000,2.0,4
13391,313100.0,3,2.0,1720,11875,1.0,5
13392,185000.0,3,1.75,1170,9085,1.0,3
13393,455000.0,2,1.0,1140,11480,1.0,3
13394,235000.0,3,2.5,2350,9051,1.0,4
13395,230000.0,3,1.0,1020,12289,1.0,4
13396,770000.0,4,2.25,2730,5000,1.0,5
13397,240000.0,4,2.25,1830,7614,2.0,3
13398,461000.0,3,2.5,1690,3026,2.0,3
13399,1580000.0,4,2.5,2900,10500,1.0,5
13400,1822500.0,4,4.5,6380,88714,2.0,3
13401,452000.0,3,2.5,1690,4000,2.0,3
13402,765000.0,4,2.5,2660,5043,2.0,3
13403,1050000.0,4,4.0,4550,54013,1.0,4
13404,546000.0,3,3.0,1530,9999,1.0,4
13405,781000.0,3,2.5,2070,4463,1.5,5
13406,538000.0,4,1.75,1880,7953,1.0,4
13407,790000.0,4,2.5,2240,8664,1.0,5
13408,696500.0,4,2.75,2540,4400,1.5,5
13409,276000.0,3,2.0,1370,8137,1.0,4
13410,269000.0,2,1.0,770,8612,1.0,3
13411,2415000.0,5,4.75,7880,24250,2.0,3
13412,829000.0,4,2.75,2970,59677,1.0,4
13413,122000.0,2,1.0,740,6840,1.0,3
13414,352500.0,3,1.5,1360,7680,1.0,3
13415,249000.0,4,2.0,1280,7560,1.0,5
13416,360000.0,4,2.0,1920,7803,1.0,3
13417,629500.0,3,2.0,2020,10584,1.0,3
13418,1140000.0,4,2.25,3310,127631,2.0,5
13419,1550000.0,2,2.25,2950,15593,1.0,4
13420,275000.0,3,1.5,1320,7695,1.0,4
13421,697000.0,4,2.5,3160,6961,2.0,3
13422,379500.0,2,1.0,1640,17335,1.0,3
13423,720000.0,3,2.75,2440,76531,1.0,3
13424,675000.0,4,2.5,3000,5548,2.0,3
13425,1169000.0,5,2.5,2810,6000,2.5,3
13426,1100000.0,3,2.0,2390,6888,2.0,5
13427,520000.0,4,1.0,2080,3500,1.5,5
13428,415000.0,3,1.75,2650,7500,1.5,4
13429,415000.0,3,2.5,1060,1536,2.0,3
13430,450000.0,3,2.25,1940,8312,1.0,4
13431,485000.0,2,1.0,1080,4080,1.0,3
13432,294000.0,3,2.25,1700,9600,2.0,3
13433,1037000.0,4,3.5,4440,10660,2.0,3
13434,690000.0,3,1.0,1580,4000,2.0,3
13435,716500.0,5,2.75,3630,38461,2.0,3
13436,481000.0,2,2.25,1290,1137,3.0,3
13437,575000.0,4,2.75,1960,4635,1.0,4
13438,785000.0,3,2.0,2090,5015,1.5,5
13439,480000.0,3,1.75,1960,43995,1.0,3
13440,720000.0,3,2.25,2120,9297,2.0,4
13441,536000.0,3,2.75,2290,34548,2.0,4
13442,324900.0,4,2.5,1880,7965,2.0,3
13443,265000.0,2,1.0,770,5160,1.0,3
13444,545000.0,3,2.5,1530,3210,1.5,5
13445,465000.0,2,1.5,1450,27075,1.0,3
13446,292500.0,3,2.25,1690,7320,2.0,3
13447,860000.0,4,1.75,1880,3720,1.5,4
13448,1045000.0,4,3.25,4160,47480,2.0,3
13449,495000.0,4,2.5,2140,7245,2.0,3
13450,342000.0,2,2.0,1320,1462,3.0,3
13451,320000.0,4,2.5,2000,10051,2.0,3
13452,444000.0,3,2.0,1460,2610,2.0,3
13453,804100.0,4,2.5,3070,8086,2.0,3
13454,432000.0,3,2.5,1660,15000,1.0,4
13455,230000.0,6,1.5,1810,4838,1.5,4
13456,935000.0,4,3.5,3510,11200,2.0,3
13457,634950.0,3,3.0,2180,2650,1.5,5
13458,780000.0,6,4.0,3300,5720,1.0,3
13459,611000.0,4,2.5,2460,4200,2.0,3
13460,475999.0,4,1.75,1880,4175,1.5,3
13461,565000.0,3,2.0,2290,9450,1.0,3
13462,630000.0,4,2.5,2290,26720,2.0,3
13463,840000.0,4,3.5,3860,18334,2.0,3
13464,790000.0,3,2.5,2640,432036,1.5,3
13465,450000.0,5,2.5,2850,209523,1.0,4
13466,1272000.0,4,3.25,3020,4000,1.5,5
13467,520000.0,3,2.0,1510,3760,1.0,5
13468,446800.0,4,2.0,2410,8712,1.0,3
13469,652000.0,3,1.0,1470,6122,1.0,3
13470,1170000.0,3,2.75,2890,12130,2.0,4
13471,745000.0,4,3.25,3490,7024,2.0,3
13472,594000.0,3,2.25,1270,1406,2.0,3
13473,257000.0,2,1.0,1000,3700,1.0,3
13474,485000.0,4,1.75,1430,4096,2.0,3
13475,330000.0,3,1.0,1060,20040,1.0,3
13476,381000.0,3,2.0,1680,8946,1.0,3
13477,849900.0,2,2.0,2280,641203,2.0,3
13478,793000.0,4,2.5,2450,4080,1.5,4
13479,920000.0,3,2.25,3650,5353,2.0,4
13480,455000.0,2,1.0,830,4000,1.0,4
13481,975000.0,4,2.5,3490,7494,2.0,3
13482,375000.0,2,1.5,1050,1046,2.0,3
13483,400000.0,2,2.5,1170,1811,2.0,3
13484,447000.0,3,1.0,1220,7200,1.0,4
13485,470000.0,3,1.75,1310,8600,1.0,4
13486,665000.0,4,2.5,3130,7582,2.0,3
13487,295500.0,3,1.75,1590,41550,1.5,3
13488,200000.0,4,2.5,1720,8638,2.0,3
13489,620000.0,3,2.25,2520,212137,2.0,3
13490,434900.0,3,2.0,1520,11067,1.0,3
13491,1328000.0,4,2.25,3260,4640,2.0,5
13492,1650000.0,4,3.25,3910,7500,2.0,3
13493,852500.0,4,2.5,3480,6315,2.0,3
13494,790000.0,3,2.5,3040,34670,2.0,4
13495,565000.0,4,1.75,2030,7350,1.0,3
13496,1127500.0,6,3.25,3870,24700,2.0,3
13497,289950.0,3,2.5,1870,1436,2.0,3
13498,850000.0,2,2.0,2640,13939,1.0,5
13499,505000.0,4,1.75,1940,4800,1.0,5
13500,372000.0,3,2.5,1710,5633,2.0,3
13501,207000.0,4,2.0,1690,7728,1.5,4
13502,780000.0,3,1.75,2340,10495,1.0,4
13503,400000.0,4,1.75,1700,20283,1.5,3
13504,440250.0,3,1.5,1850,8124,1.0,4
13505,585000.0,2,2.0,1370,7920,1.0,3
13506,850000.0,4,2.5,2900,9972,2.0,3
13507,570000.0,3,3.0,2400,3192,2.0,3
13508,869000.0,4,3.0,3740,30884,2.0,3
13509,551000.0,4,2.75,2170,5988,2.0,3
13510,172380.0,3,1.0,970,8378,1.0,4
13511,355000.0,3,2.5,2620,78843,1.0,4
13512,728935.0,4,2.5,2980,10194,2.0,3
13513,850000.0,3,2.5,2340,1919,2.0,4
13514,515000.0,5,1.75,1880,48787,2.0,3
13515,215000.0,2,1.0,1480,5325,1.0,4
13516,220000.0,4,2.5,2240,9826,1.0,4
13517,845000.0,4,2.5,2940,7675,2.0,3
13518,390000.0,1,1.0,710,4000,1.0,4
13519,135000.0,4,1.0,1460,18599,1.5,3
13520,439000.0,3,1.0,1530,19007,1.0,4
13521,585000.0,4,2.5,2630,6185,2.0,3
13522,620000.0,5,1.0,2230,16800,1.5,4
13523,477000.0,3,1.0,960,3600,1.0,4
13524,399500.0,2,1.5,1180,1722,2.0,3
13525,500000.0,2,1.0,1760,27332,1.0,4
13526,432500.0,3,2.5,1340,8867,2.0,3
13527,940000.0,4,2.25,2800,18673,1.0,5
13528,3168750.0,5,3.5,4330,11979,1.0,3
13529,1080000.0,3,2.5,3720,11610,2.0,3
13530,229999.0,4,2.0,1670,5200,1.0,4
13531,233000.0,3,1.0,1100,7657,1.0,3
13532,600000.0,3,2.5,3240,8016,2.0,3
13533,334000.0,4,1.5,1680,7620,1.0,4
13534,332500.0,3,1.0,1030,8164,1.0,4
13535,249900.0,3,2.5,1630,7700,1.0,3
13536,310000.0,3,2.0,2610,12180,1.0,3
13537,200000.0,2,1.0,1250,8520,1.0,3
13538,310000.0,4,1.75,1480,11200,1.0,4
13539,230000.0,3,1.0,1390,6000,1.0,3
13540,420000.0,4,2.5,1940,5414,2.0,3
13541,785000.0,4,2.5,2960,4750,2.0,3
13542,1775000.0,3,2.25,4320,19225,1.0,4
13543,265000.0,5,1.5,1500,7112,1.0,5
13544,295000.0,2,1.0,840,10465,1.0,3
13545,896000.0,4,2.5,3560,46644,2.0,3
13546,415000.0,4,2.75,2390,9968,1.0,4
13547,250000.0,3,1.75,1200,5478,1.0,5
13548,1475000.0,3,2.5,2570,5000,2.0,3
13549,635000.0,5,2.25,2180,6000,1.0,4
13550,905000.0,3,2.5,3450,48787,2.0,3
13551,528000.0,3,2.5,2020,5613,2.0,3
13552,530000.0,3,2.5,2480,7480,2.0,3
13553,310000.0,3,1.5,1140,3104,2.0,3
13554,252000.0,3,1.0,1530,9465,1.0,4
13555,334500.0,3,2.0,1700,8160,1.0,3
13556,370000.0,3,1.0,2150,8480,1.0,3
13557,311000.0,3,2.0,1190,7840,1.5,4
13558,260000.0,3,2.75,1730,4131,2.0,3
13559,217500.0,3,1.75,1400,9546,1.0,4
13560,290000.0,3,2.5,2200,4240,2.0,3
13561,500000.0,3,1.5,960,4600,1.0,3
13562,423500.0,3,2.0,1770,6000,1.0,3
13563,715000.0,4,2.5,2970,5722,2.0,3
13564,299000.0,3,2.5,1590,3121,2.0,3
13565,635000.0,3,2.5,3350,4007,2.0,3
13566,806000.0,4,2.5,3370,9629,2.0,3
13567,289950.0,3,2.5,1960,3480,2.0,3
13568,280000.0,3,1.75,1360,6603,1.0,4
13569,479950.0,3,2.5,2780,6000,2.0,3
13570,394000.0,4,2.5,3000,9793,2.0,3
